what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1326319800250
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326319809503
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326319809623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326319813668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326319813723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326319813765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326319816118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326319821858
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326319824454
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326319831605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326319834482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326319834543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326319838956
